,Name,Address,twd97E,twd97N,wgs84X,wgs84Y,類別,大類別,type
778,長安里,大同路三段243-245號同向(向西),317908.7618,2774397.815,121.67317,25.0763,公車站,交通便利設施,blue
779,汐止國小,大同路二段278號同向(向西),316037.0962,2773284.799,121.654564,25.066335,公車站,交通便利設施,blue
780,聯合報總部,大同路一段415號(向西),314767.2759,2772687.755,121.64195,25.061,公車站,交通便利設施,blue
781,南港軟體園區南站,三重路19-12號對向(向北),311962.6182,2772167.09,121.6141291,25.05641711,公車站,交通便利設施,blue
782,福安宮,樟樹二路328號同向(向北),314716.9339,2773707.595,121.641499,25.070209,公車站,交通便利設施,blue
783,半島花園,樟樹路二段532號同向(向東),314923.9557,2774110.784,121.64357,25.07384,公車站,交通便利設施,blue
784,樟江大橋,(向西),315077.4212,2774339.591,121.645102,25.075899,公車站,交通便利設施,blue
785,伯爵山莊,伯爵街2巷側2m同向(向東),314730.5003,2774271.589,121.64166,25.0753,公車站,交通便利設施,blue
786,生活大國社區,地標同向(向南),314362.528,2773498.772,121.6379764,25.06833894,公車站,交通便利設施,blue
787,柏克力托兒所,福德一路156號同向(向南),314202.0188,2773317.135,121.636377,25.066706,公車站,交通便利設施,blue
788,台北奇蹟,臺北奇蹟(向南),314106.9329,2773219.543,121.63543,25.065829,公車站,交通便利設施,blue
789,理明社區,福德一路258號同向(向南),313890.6151,2773091.254,121.63328,25.06468,公車站,交通便利設施,blue
790,北峰國小,福德一路296號同向(向南),313721.7958,2772945.357,121.6316,25.06337,公車站,交通便利設施,blue
791,大樹木業,福德一路305號(向西),313560.8483,2772841.59,121.63,25.06244,公車站,交通便利設施,blue
792,泛碟科技,福德一路379號同向(向北),313348.6997,2772682.204,121.62789,25.06101,公車站,交通便利設施,blue
793,福德二路,新北市汐止區福德一路392巷之1號,313154.5464,2772993.673,121.62598,25.06383,公車站,交通便利設施,blue
794,麥金路樂利三街口,麥金路479號,322546.992,2780134.883,121.7194483,25.127876,公車站,交通便利設施,blue
795,福德二路,新北市汐止區福德一路392巷56號,313172.5492,2772968.982,121.6261573,25.06360634,公車站,交通便利設施,blue
796,泛碟科技,福德一路390號同向(向南),313375.8855,2772694.293,121.62816,25.061118,公車站,交通便利設施,blue
797,大樹木業,福德一路305號同向(向東),313556.8229,2772839.356,121.62996,25.06242,公車站,交通便利設施,blue
798,北峰國小,福德一路296號同向(向北),313726.8352,2772946.488,121.63165,25.06338,公車站,交通便利設施,blue
799,理明社區,福德一路253號同向(向北),313921.6224,2773084.2,121.633587,25.064615,公車站,交通便利設施,blue
800,台北奇蹟,福德一路186號(向北),314088.3068,2773189.77,121.635244,25.065561,公車站,交通便利設施,blue
801,柏克力托兒所,(向北),314226.0153,2773320.461,121.636615,25.066735,公車站,交通便利設施,blue
802,生活大國社區,新北市汐止區福德一路86巷口(南),314366.8712,2773502.011,121.6380196,25.068368,公車站,交通便利設施,blue
803,伯爵山莊,伯爵街2巷側2m同向(向西),314733.3818,2774259.639,121.641688,25.075192,公車站,交通便利設施,blue
804,樟江大橋,樟江大橋(向東),315037.0255,2774320.897,121.6447007,25.07573198,公車站,交通便利設施,blue
805,半島花園,樟樹二路352號同向(向西),314945.1625,2774127.611,121.643781,25.073991,公車站,交通便利設施,blue
806,福安宮,樟樹二路327號同向(向南),314705.2179,2773710.309,121.641383,25.070234,公車站,交通便利設施,blue
807,厚德里,樟樹二路281號同向(向南),314651.9175,2773525.292,121.640846,25.068566,公車站,交通便利設施,blue
808,樟樹國小,汐止市樟樹一路141巷29號左側公園,314668.8228,2773291.98,121.6410026,25.066459,公車站,交通便利設施,blue
809,樟樹一路口,樟樹一路1巷西側20公尺(向南),314729.2977,2772845.311,121.641581,25.062424,公車站,交通便利設施,blue
810,聯合報總部,大同路一段415號(向西),314767.2759,2772687.755,121.64195,25.061,公車站,交通便利設施,blue
811,理明社區,福德一路253號同向(向北),313921.6224,2773084.2,121.633587,25.064615,公車站,交通便利設施,blue
812,台北奇蹟,福德一路186號(向北),314088.3068,2773189.77,121.635244,25.065561,公車站,交通便利設施,blue
813,柏克力托兒所,(向北),314226.0153,2773320.461,121.636615,25.066735,公車站,交通便利設施,blue
814,生活大國社區,新北市汐止區福德一路86巷口(南),314366.8712,2773502.011,121.6380196,25.068368,公車站,交通便利設施,blue
815,興福里,福德二路30號(向西),314057.3869,2773457.576,121.63495,25.06798,公車站,交通便利設施,blue
816,大汐止百貨,福德二路102號同向(向西),313817.8504,2773257.447,121.6325665,25.06618342,公車站,交通便利設施,blue
817,社后派出所,中興路54號對向(向南),313880.3596,2772975.895,121.633173,25.063639,公車站,交通便利設施,blue
818,中興路,新北市汐止區中興路25號(向南),314056.6067,2772764.155,121.63491,25.06172,公車站,交通便利設施,blue
819,南樟樹灣,大同路一段225號(向西),313980.0752,2772301.887,121.63413,25.05755,公車站,交通便利設施,blue
820,橫科,大同路一段4號對向(向西),312688.8432,2772022.295,121.62132,25.05508,公車站,交通便利設施,blue
821,捷運南港展覽館站(南港路),南港路23號同向(向西),312287.4465,2772027.391,121.6173421,25.05514259,公車站,交通便利設施,blue
822,南港,南港路一段114號(向西),311915.6698,2772053.595,121.6136587,25.05539443,公車站,交通便利設施,blue
823,南港高工(南港路),南港路一段257號對面(向西),311524.1546,2772004.624,121.6097763,25.05496831,公車站,交通便利設施,blue
